textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),clean_text,predict_sentiment
e05b470def,such a nice day and i`m gonna be stuck inside all night,nice day,positive,noon,21-30,Cameroon,26545863,472710.0,56,such a nice day and im gonna be stuck inside all night,Positive
41396db3db,Show 147 in pre-pre production ....... a bit behind,a bit behind,negative,night,31-45,Canada,37742154,9093510.0,4,show  in prepre production  a bit behind,Neutral
42a39c516d,"My knee **** hurts man  Haylee doesn`t even care, GET ME MORE MILKSHAKE-SHAKE-SHAKE-SHAKE IT!",hurts,negative,morning,46-60,Central African Republic,4829767,622980.0,8,my knee  hurts man  haylee doesnt even care get me more milkshakeshakeshakeshake it,Negative
b37793c5af,ok its FF soooo why isn`t anyone following MEEEE??? LOL ughhhh I have some lazy a%# followers they wont even help me out,ok its FF soooo why isn`t anyone following MEEEE??? LOL ughhhh I have some lazy a%# followers they wont even help me out,neutral,noon,60-70,Chad,16425864,1259200.0,13,ok its ff soooo why isnt anyone following meeee lol ughhhh i have some lazy a followers they wont even help me out,Positive
02fe57032f,I`m going to see sweeney todd on stage with my best friend for her bday today (I know I`m going to be the one who sings along!!),I`m going to see sweeney todd on stage with my best friend for her bday today,positive,night,70-100,Chile,19116201,743532.0,26,im going to see sweeney todd on stage with my best friend for her bday today i know im going to be the one who sings along,Positive
55a652d7a7,Just looked at the date...today the one year anniversary of my Grandmother...miss her mane   um sad,miss her mane   um sad,negative,morning,0-20,China,1439323776,9388211.0,153,just looked at the datetoday the one year anniversary of my grandmothermiss her mane   um sad,Negative
9388748d89,perfect night in nj.,perfect night,positive,noon,21-30,Colombia,50882891,1109500.0,46,perfect night in nj,Positive
f2298f5abb,"I was glorious at 6.50 when I went outside, so why has it gone cold and cloudy now",glorious,positive,night,31-45,Comoros,869601,1861.0,467,i was glorious at  when i went outside so why has it gone cold and cloudy now,Positive
fad49b98f0, POL! Is this song from a new album? I am really missing out on UdD!,missing,negative,morning,46-60,Congo (Congo-Brazzaville),5518087,342000.0,16,pol is this song from a new album i am really missing out on udd,Negative
da48252d73,happy mothers day,happy mo,positive,noon,60-70,Costa Rica,5094118,51060.0,100,happy mothers day,Positive
2efb3579d3,Want 2 transfer my Naini trip pictures 2my comp so I can upload thm on web bt i dnt hv my USB  Snt few via multimedia @ 5 Rs/pic. Expnsiv!,Want 2 transfer my Naini trip pictures 2my comp so I can upload thm on web bt i dnt hv my USB  Snt few via multimedia,neutral,night,70-100,Croatia,4105267,55960.0,73,want  transfer my naini trip pictures my comp so i can upload thm on web bt i dnt hv my usb  snt few via multimedia   rspic expnsiv,Positive
010f0d489a, So romantic!!!!I hope you both have an amazing time...and paparazzi don`t follow you!!You need more privacy with Doug  xoxo,have an amazing time.,positive,morning,0-20,Cuba,11326616,106440.0,106,so romantici hope you both have an amazing timeand paparazzi dont follow youyou need more privacy with doug  xoxo,Positive
e058c9a356,  there will be a session of #MoMoTLV at #iva09,there will be a session of #MoMoTLV at #iva09,neutral,noon,21-30,Cyprus,1207359,9240.0,131,there will be a session of momotlv at iva,Neutral
b73bd70b63,bored well its not like any one can see this i havent got any friends,bored,negative,night,31-45,Czechia (Czech Republic),10708981,77240.0,139,bored well its not like any one can see this i havent got any friends,Negative
50e7258698,skyping with katie  & Allison yeah boy katies mom mooned us,skyping with katie  & Allison yeah boy katies mom mooned us,neutral,morning,46-60,Democratic Republic of the Congo,89561403,2267050.0,40,skyping with katie   allison yeah boy katies mom mooned us,Positive
a9d3713641,Heading to a wedding,Heading to a wedding,neutral,noon,60-70,Denmark,5792202,42430.0,137,heading to a wedding,Neutral
81984bf251, I was scared by the Daleks in the DW Exhibition in Cardiff.,scared,negative,night,70-100,Djibouti,988000,23180.0,43,i was scared by the daleks in the dw exhibition in cardiff,Negative
4d75ec360a,_Layne you`re welcome sweety!  muah! xoxox luv ya!,you`re welcome sweety!  muah! xoxox luv ya!,positive,morning,0-20,Dominica,71986,750.0,96,layne youre welcome sweety  muah xoxox luv ya,Positive
655b313866,"whaaay, first day on my own tomorrow. this should go well",well,positive,noon,21-30,Dominican Republic,10847910,48300.0,225,whaaay first day on my own tomorrow this should go well,Positive
a2f6fb8beb,Having really bad sorehead,Having really bad sorehead,neutral,night,31-45,Ecuador,17643054,248360.0,71,having really bad sorehead,Negative
9c722ef92e, tolddd you there was thunder! ew now it`s all rainy D: i`m scared!,i`m scared!,negative,morning,46-60,Egypt,102334404,995450.0,103,tolddd you there was thunder ew now its all rainy d im scared,Negative
77132d49aa," Thanks!  Actually, when I first got my twitter, my pictures wouldn`t upload either. But they upload, it just takes a",Thanks!,positive,noon,60-70,El Salvador,6486205,20720.0,313,thanks  actually when i first got my twitter my pictures wouldnt upload either but they upload it just takes a,Positive
03e81718e0, another letter for you - this one car insurance - ouch,another letter for you - this one car insurance - ouch,neutral,night,70-100,Equatorial Guinea,1402985,28050.0,50,another letter for you  this one car insurance  ouch,Neutral
81002651f8,Glued to the copier machine today.,Glued to the copier machine today.,neutral,morning,0-20,Eritrea,3546421,101000.0,35,glued to the copier machine today,Neutral
0835deb0d0,I say it`s in the cards.,I say it`s in the cards.,neutral,noon,21-30,Estonia,1326535,42390.0,31,i say its in the cards,Neutral
d7ccbc79a1,en route 2 the airport!! la bound,en route 2 the airport!! la bound,neutral,night,31-45,"Eswatini (fmr. ""Swaziland"")",1160164,17200.0,67,en route  the airport la bound,Neutral
7456222d09,just bought 6 new movies,just bought 6 new movies,neutral,morning,46-60,Ethiopia,114963588,1000000.0,115,just bought  new movies,Neutral
38faa53506, wow thot we`d lost ya lol lol,wow,positive,noon,60-70,Fiji,896445,18270.0,49,wow thot wed lost ya lol lol,Positive
46f7846558,Gave my mommy her Mother`s Day present. Tickets to Aerosmith (her favorite band everr.) Yay for a good reaction.,good,positive,night,70-100,Finland,5540720,304000.0,18,gave my mommy her mothers day present tickets to aerosmith her favorite band everr yay for a good reaction,Positive
faf8653ad0," Buying my copy today, so excited! Need to learn it for friday  Good luck in sheffield","Buying my copy today, so excited! Need to learn it for friday  Good luck in sheffield",positive,morning,0-20,France,65273511,547557.0,119,buying my copy today so excited need to learn it for friday  good luck in sheffield,Positive
2fdf8962ef, when u do get at me i will show u all the hotspots there is no where i dont kno when it comes to shoppin here lol,lol,positive,noon,21-30,Gabon,2225734,257670.0,9,when u do get at me i will show u all the hotspots there is no where i dont kno when it comes to shoppin here lol,Positive
8b54827b3a,Having a bad day/week,bad,negative,night,31-45,Gambia,2416668,10120.0,239,having a bad dayweek,Negative
f6e8d87133,just goy back from a day of tests at the hospital. going to start chemo on monday,just goy back from a day of tests at the hospital. going to start chemo on monday,neutral,morning,46-60,Georgia,3989167,69490.0,57,just goy back from a day of tests at the hospital going to start chemo on monday,Neutral
7c5e0e1793,Things that happened today:  My younger brother ran over one of our dogs. Yeah. I know.  She`s going to have surgery this weekend.,Things that happened today:  My younger brother ran over one of our dogs. Yeah. I know.  She`s going to have surgery this weekend.,neutral,noon,60-70,Germany,83783942,348560.0,240,things that happened today  my younger brother ran over one of our dogs yeah i know  shes going to have surgery this weekend,Positive
5db4f576b6,My last day with my favorite teacher.....im quite sad,quite sad,negative,night,70-100,Ghana,31072940,227540.0,137,my last day with my favorite teacherim quite sad,Negative
9007a4ac58, alright don`t want you to overdue it now. LOL you are funny  nite nite,funny,positive,morning,0-20,Greece,10423054,128900.0,81,alright dont want you to overdue it now lol you are funny  nite nite,Positive
a52b93e88e," not to sound preachery or anything, but my iphone is amazing.  haven`t had an issue since the 2.0 firmware   {wink wink}",amazing.,positive,noon,21-30,Grenada,112523,340.0,331,not to sound preachery or anything but my iphone is amazing  havent had an issue since the  firmware   wink wink,Positive
1d37d45df0,Right now on my Justin.tv channel: GTA4 fav meh  www.justin.tv/djandyw,Right now on my Justin.tv channel: GTA4 fav meh  www.justin.tv/djandyw,neutral,night,31-45,Guatemala,17915568,107160.0,167,right now on my justintv channel gta fav meh  wwwjustintvdjandyw,Positive
1e7e636278, hahah i sowwie hun  whats up thoe ?,hahah i sowwie hun  whats up thoe,neutral,morning,46-60,Guinea,13132795,246000.0,53,hahah i sowwie hun  whats up thoe,Neutral
7f65be55b7,I`m gonna wear my new purple converse today,I`m gonna wear my new purple converse today,neutral,noon,60-70,Guinea-Bissau,1968001,28120.0,70,im gonna wear my new purple converse today,Neutral
d0bc277b6d, u didn`t hit me up,u didn`t hit me up,neutral,night,70-100,Guyana,786552,196850.0,4,u didnt hit me up,Neutral
39f5703577, interesting to see the differing accounts. mandy is always VERY pc in all her accounts. her robbie is a monk!,interesting to see the differing accounts. mandy is always VERY pc in all her accounts. her robbie is a monk!,neutral,morning,0-20,Haiti,11402528,27560.0,414,interesting to see the differing accounts mandy is always very pc in all her accounts her robbie is a monk,Positive
ca363eee1a,"Good Morning! Happy Monday, Everyone","Happy Monday, Everyone",positive,noon,21-30,Holy See,801,0.0,2003,good morning happy monday everyone,Positive
b688517242, You cant put off age but you can put off grumpiness,You cant put off age but you can put off grumpiness,neutral,night,31-45,Honduras,9904607,111890.0,89,you cant put off age but you can put off grumpiness,Neutral
7123b12f2c, I **** love the **** internet.,I **** love the **** internet.,positive,morning,46-60,Hungary,9660351,90530.0,107,i  love the  internet,Positive
43cc688b89,"might be seeing my god mothers little boy in a bit  . Leon, so cute <3333",cute,positive,noon,60-70,Iceland,341243,100250.0,3,might be seeing my god mothers little boy in a bit   leon so cute,Positive
f4f0b3fbe1,ughh feel rubbish,ughh feel rubbish,negative,night,70-100,India,1380004385,2973190.0,464,ughh feel rubbish,Neutral
a5dc8b6912, i have to tell you that i accidentally screwed up the layout of the lautner_daily community,accidentally screwed up,negative,morning,0-20,Indonesia,273523615,1811570.0,151,i have to tell you that i accidentally screwed up the layout of the lautnerdaily community,Negative
a1990b7b0f,rickbaker24 follow me please. i only have 6,rickbaker24 follow me please. i only have 6,neutral,noon,21-30,Iran,83992949,1630000.0,52,rickbaker follow me please i only have,Positive
0c9a2770ea," Awww, yeah, I love that one.  I remember seeing him at Great America w/ Tassi.  Such a great memory",I love that one.,positive,night,31-45,Iraq,40222493,434320.0,93,awww yeah i love that one  i remember seeing him at great america w tassi  such a great memory,Positive
8ee3608fcf, thanks you soo much i need this day for these five kids lol,thanks you soo much,positive,morning,46-60,Ireland,4937786,68890.0,72,thanks you soo much i need this day for these five kids lol,Positive
a734378195,last #ff  _Diesel    _Web_Design     ,last #ff  _Diesel    _Web_Desig,neutral,noon,60-70,Israel,8655535,21640.0,400,last ff  diesel    webdesign,Positive
a1d6e2d2f5, gotta catch `em all,gotta catch `em all,neutral,night,70-100,Italy,60461826,294140.0,206,gotta catch em all,Neutral
17c58188cb,just made DIY acid wash shorts! can`t wait to see what they look like,just made DIY acid wash shorts! can`t wait to see what they look like,neutral,morning,0-20,Jamaica,2961167,10830.0,273,just made diy acid wash shorts cant wait to see what they look like,Positive
